Source,RideID,Date,Dist,Time,AvS,Ascent,Commute,MaxHR,AvHR,AvPwr,Temp,MaxS,Gear,loc1,loc2,Kudos,Notes,Year,Month,yearMonth,halfDec,location,administrative_area_level_1,country,state,gLoc
Strava(Veloviewer),714679341,2016-09-14,7.0024,1265,5.5355,29,1,0,NA,0,7,8.2,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/714679341,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),719806208,2016-09-15,6.2178,1197,5.1945,50,1,0,NA,0,14,10.5,tourer,,,0,Afternoon Ride. https://www.strava.com/activities/719806208,2016,9,Sep 2016,2015,", ",NA,NA,NA,NA
Strava(Veloviewer),719806217,2016-09-15,11.5615,2130,5.4279,33,1,0,NA,0,15,8.5,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/719806217,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),714679357,2016-09-16,6.4258999999999995,1284,5.0046,2,1,0,NA,0,12,6.8,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/714679357,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),714679374,2016-09-16,6.2573,1289,4.8544,42,1,0,NA,0,16,8.1,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/714679374,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),714795246,2016-09-17,58.6307,8538,6.867,202,0,145,108.9,0,21,11.4,roadie,Fullarton,South Australia,16,Morning Ride. https://www.strava.com/activities/714795246,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529420,2016-09-19,2.6292,653,4.0263,31,1,0,NA,0,10,8.9,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/718529420,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529523,2016-09-19,6.287100000000001,1067,5.8923,2,1,0,NA,0,13,8.1,tourer,Fullarton,South Australia,0,Lunch Ride. https://www.strava.com/activities/718529523,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529544,2016-09-19,6.4037,1094,5.8535,40,1,0,NA,0,15,9.5,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/718529544,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529464,2016-09-19,6.4011000000000005,1097,5.8351,9,1,0,NA,0,10,7.9,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/718529464,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529502,2016-09-19,6.4307,1120,5.7417,42,1,0,NA,0,15,8.1,tourer,Adelaide,South Australia,0,Lunch Ride. https://www.strava.com/activities/718529502,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529568,2016-09-20,6.392399999999999,1085,5.8916,2,1,0,NA,0,12,8,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/718529568,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529590,2016-09-20,6.3761,1113,5.7288,46,1,0,NA,0,16,9.1,tourer,Adelaide,South Australia,1,Afternoon Ride. https://www.strava.com/activities/718529590,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),718529775,2016-09-20,29.7591,4805,6.1934,693,0,174,133.8,0,9,18.3,roadie,Fullarton,South Australia,9,Afternoon Ride. https://www.strava.com/activities/718529775,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),719774058,2016-09-21,6.4295,1068,6.0201,4,1,0,NA,0,10,8.4,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/719774058,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),719774192,2016-09-21,6.3136,1207,5.2308,42,1,0,NA,0,12,8,tourer,Adelaide,South Australia,2,Afternoon Ride. https://www.strava.com/activities/719774192,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),719774118,2016-09-21,10.7358,1504,7.1382,27,1,0,NA,0,16,10.5,tourer,Adelaide,South Australia,0,Lunch Ride. https://www.strava.com/activities/719774118,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),719774163,2016-09-21,10.8614,1841,5.8997,66,1,0,NA,0,13,9.9,tourer,,,1,Afternoon Ride. https://www.strava.com/activities/719774163,2016,9,Sep 2016,2015,", ",NA,NA,NA,NA
Strava(Veloviewer),720801002,2016-09-22,6.4296999999999995,962,6.6837,5,1,119,97.1,0,9,13.1,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/720801002,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),720801203,2016-09-22,40.8453,6229,6.5573,736,0,167,127.1,0,9,18.9,roadie,Adelaide,South Australia,8,Afternoon Ride. https://www.strava.com/activities/720801203,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),723851890,2016-09-23,6.292,1121,5.6128,42,1,0,NA,0,18,7.8,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/723851890,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),723851862,2016-09-23,6.3676,1160,5.4893,6,1,0,NA,0,13,8,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/723851862,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),723852132,2016-09-25,105.005,14631,7.1769,1508,0,169,123.1,0,8,19.5,roadie,Fullarton,South Australia,17,Morning Ride. https://www.strava.com/activities/723852132,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),726406127,2016-09-26,6.384600000000001,1105,5.7779,4,1,0,NA,0,16,8.6,tourer,Fullarton,South Australia,0,Lunch Ride. https://www.strava.com/activities/726406127,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),726406172,2016-09-26,6.3452,1252,5.0681,46,1,0,NA,0,13,7.8,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/726406172,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),726406193,2016-09-27,6.4459,1081,5.9629,4,1,103,87.6,0,8,9.1,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/726406193,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),726406391,2016-09-27,41.624900000000004,6279,6.6292,752,0,175,122.2,0,10,23.7,roadie,Adelaide,South Australia,10,Afternoon Ride. https://www.strava.com/activities/726406391,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932159,2016-09-28,6.4221,1177,5.4563,12,1,0,NA,0,17,8.1,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735932159,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932177,2016-09-28,6.3919,1194,5.3534,46,1,0,NA,0,14,8.1,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/735932177,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932245,2016-09-29,6.3136,1109,5.6931,51,1,0,NA,0,11,11.5,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/735932245,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932225,2016-09-29,11.6839,2053,5.6911,47,1,0,NA,0,9,8.4,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735932225,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932310,2016-09-30,6.2378,1112,5.6095,74,1,0,NA,0,10,8.1,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/735932310,2016,9,Sep 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932277,2016-09-30,6.376,1245,5.1213,7,1,0,NA,0,9,7.1,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735932277,2016,9,Sep 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932444,2016-10-01,39.718900000000005,6329,6.2757,652,0,149,112.6,0,7,19.5,roadie,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735932444,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735931440,2016-10-04,6.318,1183,5.3407,6,1,0,NA,0,10,7,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735931440,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932435,2016-10-04,7.6453,1264,6.0485,51,1,0,NA,0,14,10.7,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/735932435,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932477,2016-10-05,6.4333,1162,5.5364,4,1,0,NA,0,8,8.9,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735932477,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932475,2016-10-05,6.3796,1226,5.2036,43,1,0,NA,0,17,8.1,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/735932475,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735932496,2016-10-06,6.2604,1032,6.0663,4,1,107,91.4,0,14,8.6,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/735932496,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),735934408,2016-10-06,45.812599999999996,7120,6.4344,864,0,167,129.1,0,24,21.6,roadie,Adelaide,South Australia,10,Afternoon Ride. https://www.strava.com/activities/735934408,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),737613021,2016-10-07,6.3835,1113,5.7354,0,1,0,NA,0,19,7.8,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/737613021,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),737613037,2016-10-07,6.3738,1222,5.2159,42,1,0,NA,0,19,7.7,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/737613037,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),737613373,2016-10-08,110.692,16489,6.7131,1528,0,164,124.5,0,10,20.5,roadie,Fullarton,South Australia,17,Morning Ride. https://www.strava.com/activities/737613373,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),741128816,2016-10-10,6.2188,1215,5.1184,50,1,0,NA,0,14,7.8,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/741128816,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),741128792,2016-10-10,6.4508,1267,5.0914,0,1,0,NA,0,11,7.3,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/741128792,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),741128844,2016-10-11,6.3388,1053,6.0198,7,1,108,85.8,0,9,8.7,roadie,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/741128844,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),741129140,2016-10-11,42.2052,6634,6.362,913,0,165,123.6,0,11,17.7,roadie,Adelaide,South Australia,9,Afternoon Ride. https://www.strava.com/activities/741129140,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),742896201,2016-10-12,6.3581,1094,5.8118,2,1,0,NA,0,10,7.7,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/742896201,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),742896968,2016-10-12,6.3161000000000005,1253,5.0408,44,1,0,NA,0,15,8.7,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/742896968,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),742923782,2016-10-13,6.4648,1205,5.365,0,1,0,NA,0,13,7.9,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/742923782,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),743170778,2016-10-13,11.676200000000001,2102,5.5548,72,1,0,NA,0,17,9.2,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/743170778,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),742923922,2016-10-13,30.321099999999998,4836,6.2699,677,0,159,120.8,0,4,17.6,roadie,Fullarton,South Australia,2,Morning Ride. https://www.strava.com/activities/742923922,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),744780325,2016-10-15,107.916,17285,6.2433,1953,0,170,119.2,0,17,18.9,roadie,Fullarton,South Australia,19,Morning Ride. https://www.strava.com/activities/744780325,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),748277192,2016-10-17,6.4031,1257,5.094,42,0,0,NA,0,15,8.7,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/748277192,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),748277163,2016-10-17,6.3252,1274,4.9648,5,0,0,NA,0,11,7.3,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/748277163,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),748277225,2016-10-18,6.335,1068,5.9316,4,1,117,92.1,0,10,8.1,mtb,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/748277225,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),748277365,2016-10-18,42.2707,6425,6.5791,215,0,143,113.8,0,14,10.3,mtb,Adelaide,South Australia,5,Afternoon Ride. https://www.strava.com/activities/748277365,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),751964941,2016-10-19,6.3617,1175,5.4142,0,0,0,NA,0,8,8,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/751964941,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),751964957,2016-10-19,6.3063,1313,4.803,40,0,0,NA,0,16,7.2,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/751964957,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),751964965,2016-10-20,6.3693,1179,5.4023,4,0,0,NA,0,13,7.9,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/751964965,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),751964984,2016-10-20,7.7641,1352,5.7427,58,0,0,NA,0,28,10.3,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/751964984,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),753029999,2016-10-22,9.9885,1994,5.0093,89.8,0,0,NA,0,0,7.8,tourer,,,2,Morning Ride. https://www.strava.com/activities/753029999,2016,10,Oct 2016,2015,", ",NA,NA,NA,NA
Strava(Veloviewer),754391529,2016-10-22,41.1,7500,5.48,0,0,0,NA,0,NA,0,mtb,,,0,Morning Ride. Garmin fail. Wilpena to Willow Springs for FROE 109.. https://www.strava.com/activities/754391529,2016,10,Oct 2016,2015,", ",NA,NA,NA,NA
Strava(Veloviewer),754390506,2016-10-22,109,20701,5.2654,0,0,0,NA,0,NA,0,mtb,,,0,FROE 109. Garmin fail. Results at http://eventstrategies.racetecresults.com/Results.aspx?CId=90&RId=144&EId=6. https://www.strava.com/activities/754390506,2016,10,Oct 2016,2015,", ",NA,NA,NA,NA
Strava(Veloviewer),761354580,2016-10-24,6.440600000000001,1186,5.4305,43,1,0,NA,0,20,9.5,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354580,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354566,2016-10-24,6.3837,1203,5.3065,6,1,0,NA,0,14,8.3,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354566,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354635,2016-10-25,6.353800000000001,1187,5.3528,42,1,0,NA,0,23,8.3,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354635,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354607,2016-10-25,9.4801,1781,5.3229,30,1,0,NA,0,18,8.3,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354607,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354633,2016-10-26,6.292,1159,5.4288,2,1,0,NA,0,14,8.4,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354633,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354636,2016-10-26,6.597600000000001,1219,5.4123,44,1,0,NA,0,17,23.4,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354636,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354651,2016-10-27,6.4961,1022,6.3563,4,1,114,97.3,0,11,8.6,roadie,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354651,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354666,2016-10-27,6.2817,1142,5.5006,36,1,122,100.7,0,19,8.3,roadie,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354666,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354743,2016-10-27,19.8463,3342,5.9385,405,0,145,106.7,0,18,17.1,roadie,Fullarton,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354743,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354696,2016-10-28,6.306100000000001,1167,5.4037,4,1,0,NA,0,12,9.3,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354696,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354710,2016-10-28,6.0729,1248,4.8661,40,1,0,NA,0,19,15.7,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354710,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354878,2016-10-29,69.56360000000001,11239,6.1895,946,0,144,108.2,0,14,16.7,roadie,Fullarton,South Australia,1,Morning Ride. https://www.strava.com/activities/761354878,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354793,2016-10-31,2.6027,884,2.9442,29,1,0,NA,0,9,8.2,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354793,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354814,2016-10-31,6.424,1223,5.2527,4,1,0,NA,0,10,8.8,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/761354814,2016,10,Oct 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),761354828,2016-10-31,6.95,1302,5.3379,48,1,0,NA,0,15,8.9,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/761354828,2016,10,Oct 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),762233273,2016-11-01,2.5433000000000003,412,6.1731,0,1,119,104.2,0,10,9.9,tourer,,,0,Morning Ride. https://www.strava.com/activities/762233273,2016,11,Nov 2016,2015,", ",NA,NA,NA,NA
Strava(Veloviewer),762233430,2016-11-01,44.720800000000004,6556,6.8214,771,0,171,132.9,0,13,18.4,roadie,Adelaide,South Australia,8,Afternoon Ride. https://www.strava.com/activities/762233430,2016,11,Nov 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),772020173,2016-11-02,6.9468000000000005,1273,5.457,10,0,0,NA,0,12,7.7,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/772020173,2016,11,Nov 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),764100012,2016-11-02,6.395,1304,4.9041,41,1,0,NA,0,16,7.4,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/764100012,2016,11,Nov 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),766001187,2016-11-03,5.9425,1088,5.4619,6,1,0,NA,0,13,7.9,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/766001187,2016,11,Nov 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),766001174,2016-11-03,6.855,1264,5.4233,46,1,0,NA,0,20,8.6,tourer,Adelaide,South Australia,0,Afternoon Ride. https://www.strava.com/activities/766001174,2016,11,Nov 2016,2015,"Adelaide, South Australia",NA,NA,NA,NA
Strava(Veloviewer),764102216,2016-11-03,30.8921,4964,6.2232,673,0,168,126.9,0,6,16.5,roadie,Fullarton,South Australia,6,Morning Ride. https://www.strava.com/activities/764102216,2016,11,Nov 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
Strava(Veloviewer),766001216,2016-11-04,6.9262,1315,5.2671,6,1,0,NA,0,15,8.2,tourer,Fullarton,South Australia,0,Morning Ride. https://www.strava.com/activities/766001216,2016,11,Nov 2016,2015,"Fullarton, South Australia",NA,NA,NA,NA
